object,a,e,i,albedo,diameter,dv_kms,est_value_usd,profit_index,price_pt_usd,price_ni_usd,price_co_usd
4404,,0.1607674746576648,,0.207,0.05,5.541151211986497,16531083.96850784,2527243.8188273404,950.0,17000.0,32000.0
4405,,0.1298790622046742,,0.086,0.05,5.494818593307011,23143517.555910975,3563381.67470307,950.0,17000.0,32000.0
4406,,0.0593818282640494,,0.311,0.05,5.389072742396074,16531083.96850784,2587399.5546822087,950.0,17000.0,32000.0
4407,,0.1051338906872863,,0.12,0.05,5.457700836030929,23143517.555910975,3583863.381651415,950.0,17000.0,32000.0
4408,,0.1025281609695104,,0.144,0.05,5.453792241454265,23143517.555910975,3586033.8681581,950.0,17000.0,32000.0
4409,,0.0892279868996571,,0.135,0.05,5.433841980349485,23143517.555910975,3597153.5556199383,950.0,17000.0,32000.0
4410,,0.092450436511849,,0.271,0.05,5.438675654767773,16531083.96850784,2567466.487656781,950.0,17000.0,32000.0
4411,,0.1695474954447786,,0.071,0.05,5.554321243167168,23143517.555910975,3531031.924936228,950.0,17000.0,32000.0
4412,,0.071536322892093,,0.223,0.05,5.407304484338139,16531083.96850784,2580037.2073648167,950.0,17000.0,32000.0
4413,,0.1180507732544041,,0.047,0.05,5.477076159881606,23143517.555910975,3573142.724376119,950.0,17000.0,32000.0
4414,,0.0658604785438068,,0.12,0.05,5.39879071781571,23143517.555910975,3616858.0246692677,950.0,17000.0,32000.0
4415,,0.1726504627330103,,0.12,0.05,5.558975694099515,23143517.555910975,3528526.1960539035,950.0,17000.0,32000.0
4416,,0.1057114655510646,,0.36,0.05,5.458567198326596,16531083.96850784,2559559.02615537,950.0,17000.0,32000.0
4417,,0.1563838676837131,,0.326,0.05,5.53457580152557,16531083.96850784,2529786.8554296168,950.0,17000.0,32000.0
4418,,0.2162904683999584,,0.12,0.05,5.624435702599937,23143517.555910975,3493658.719765018,950.0,17000.0,32000.0
4419,,0.3172931181654861,,0.064,0.05,5.775939677248229,23143517.555910975,3415543.623214451,950.0,17000.0,32000.0
4420,,0.1935537335782643,,0.244,0.05,5.5903306003673965,16531083.96850784,2508384.6275612134,950.0,17000.0,32000.0
4421,,0.1793692502955822,,0.118,0.05,5.569053875443373,23143517.555910975,3523112.7639897643,950.0,17000.0,32000.0
4422,,0.0838714164381129,,0.408,0.05,5.425807124657169,16531083.96850784,2572608.179457271,950.0,17000.0,32000.0
4423,,0.0792638352307954,,0.056,0.05,5.4188957528461925,23143517.555910975,3605529.431701542,950.0,17000.0,32000.0
4424,,0.163811959568607,,0.191,0.05,5.54571793935291,23143517.555910975,3535672.9040785516,950.0,17000.0,32000.0
4425,,0.0661353652619886,,0.19,0.05,5.399203047892983,23143517.555910975,3616624.973875656,950.0,17000.0,32000.0
4426,,0.106558688440533,,0.134,0.05,5.459838032660799,23143517.555910975,3582677.6830777894,950.0,17000.0,32000.0
4427,,0.237030477631274,,0.281,0.05,5.655545716446911,16531083.96850784,2483805.9376043207,950.0,17000.0,32000.0
4428,,0.2132505086020037,,0.366,0.05,5.619875762903005,16531083.96850784,2497189.458017636,950.0,17000.0,32000.0
4429,,0.1735216767796533,,0.12,0.05,5.5602825151694795,23143517.555910975,3527823.306754813,950.0,17000.0,32000.0
4430,,0.1014617413295388,,0.078,0.05,5.452192611994308,23143517.555910975,3586922.918712674,950.0,17000.0,32000.0
4431,,0.2140718505366872,,0.254,0.05,5.62110777580503,16531083.96850784,2496724.797157965,950.0,17000.0,32000.0
4432,,0.1377385138706698,,0.143,0.05,5.506607770806005,23143517.555910975,3556925.262922999,950.0,17000.0,32000.0
4433,,0.133081949238974,,0.354,0.05,5.49962292385846,16531083.96850784,2543391.2339478093,950.0,17000.0,32000.0
4434,,0.3348786686925473,,0.35,0.05,5.80231800303882,16531083.96850784,2430213.3421464358,950.0,17000.0,32000.0
4435,,0.0596695054241411,,0.0744,0.05,5.389504258136212,23143517.555910975,3622114.7401914136,950.0,17000.0,32000.0
4436,,0.1392178116027714,,0.595,0.05,5.5088267174041565,16531083.96850784,2539794.756604113,950.0,17000.0,32000.0
4437,,0.2536056924854966,,0.062,0.05,5.680408538728245,23143517.555910975,3464386.559855039,950.0,17000.0,32000.0
4438,,0.2657212362668564,,0.068,0.05,5.698581854400285,23143517.555910975,3454987.646483419,950.0,17000.0,32000.0
4439,,0.0769594394476729,,1.0,0.05,5.415439159171509,16531083.96850784,2576765.761214493,950.0,17000.0,32000.0
4440,,0.0423232631325888,,0.154,0.05,5.363484894698883,23143517.555910975,3636925.040112964,950.0,17000.0,32000.0
4441,,0.2476469618606967,,0.07,0.05,5.671470442791045,23143517.555910975,3469027.9683272885,950.0,17000.0,32000.0
4442,,0.1173115224408169,,0.338,0.05,5.475967283661225,16531083.96850784,2552681.822561941,950.0,17000.0,32000.0
4443,,0.1344943650648598,,0.12,0.05,5.501741547597289,23143517.555910975,3559587.440762488,950.0,17000.0,32000.0
4444,,0.189684672238575,,0.216,0.05,5.584527008357862,16531083.96850784,2510595.513926001,950.0,17000.0,32000.0
4445,,0.2804581324362136,,0.086,0.05,5.72068719865432,23143517.555910975,3443623.6759456666,950.0,17000.0,32000.0
4446,,0.0736510585703937,,0.12,0.05,5.41047658785559,23143517.555910975,3610264.734412338,950.0,17000.0,32000.0
4447,,0.0854918700727392,,0.174,0.05,5.4282378051091085,23143517.555910975,3600289.5750864577,950.0,17000.0,32000.0
4448,,0.096016913496962,,0.0649,0.05,5.444025370245443,23143517.555910975,3591469.0315735787,950.0,17000.0,32000.0
4449,,0.5866135256828604,,0.12,0.05,6.179920288524291,23143517.555910975,3223366.9213433187,950.0,17000.0,32000.0
4450,,0.3836773786365727,,0.12,0.05,5.875516067954859,23143517.555910975,3366077.1536521297,950.0,17000.0,32000.0
4451,,0.12925425774804,,0.095,0.05,5.49388138662206,23143517.555910975,3563895.947281785,950.0,17000.0,32000.0
4452,,0.1109668745051501,,0.19,0.05,5.466450311757725,23143517.555910975,3579014.2102893624,950.0,17000.0,32000.0
4453,,0.0914272145338991,,0.079,0.05,5.437140821800848,23143517.555910975,3595310.122396292,950.0,17000.0,32000.0
4454,,0.0528260335836426,,0.337,0.05,5.379239050375464,16531083.96850784,2591388.069637376,950.0,17000.0,32000.0
4455,,0.276986569641288,,0.134,0.05,5.715479854461932,23143517.555910975,3446293.944361079,950.0,17000.0,32000.0
4456,,0.1275831178379039,,0.212,0.05,5.491374676756855,16531083.96850784,2546622.986915139,950.0,17000.0,32000.0
4457,,0.1510644841758318,,0.057,0.05,5.526596726263747,23143517.555910975,3546031.4964426863,950.0,17000.0,32000.0
4458,,0.1176073890332364,,0.326,0.05,5.476411083549855,16531083.96850784,2552506.8985347375,950.0,17000.0,32000.0
4459,,0.1844546921580317,,0.059,0.05,5.576682038237047,23143517.555910975,3519026.3755118153,950.0,17000.0,32000.0
4460,,0.1298426365055164,,0.136,0.05,5.494763954758274,23143517.555910975,3563411.6523904284,950.0,17000.0,32000.0
4461,,0.1392257391458573,,0.074,0.05,5.5088386087187855,23143517.555910975,3555706.163140923,950.0,17000.0,32000.0
4462,,0.1764475434382337,,0.072,0.05,5.564671315157351,23143517.555910975,3525464.786405112,950.0,17000.0,32000.0
4463,,0.0681014065327465,,0.12,0.05,5.402152109799119,23143517.555910975,3614959.026119914,950.0,17000.0,32000.0
4464,,0.1296218666718086,,0.075,0.05,5.494432800007713,23143517.555910975,3563593.352737977,950.0,17000.0,32000.0
4465,,0.0308964474847473,,0.187,0.05,5.346344671227121,23143517.555910975,3646747.6563065355,950.0,17000.0,32000.0
4466,,0.1468177320602101,,0.158,0.05,5.520226598090315,23143517.555910975,3549495.8967667464,950.0,17000.0,32000.0
4467,,0.1646633220567078,,0.213,0.05,5.546994983085061,16531083.96850784,2524988.0305724777,950.0,17000.0,32000.0
4468,,0.1881645084024247,,0.227,0.05,5.582246762603637,16531083.96850784,2511465.2435134314,950.0,17000.0,32000.0
4469,,0.1783332009925734,,0.058,0.05,5.56749980148886,23143517.555910975,3523946.4416373963,950.0,17000.0,32000.0
4470,,0.1595005670478663,,0.204,0.05,5.5392508505718,16531083.96850784,2527978.2571825245,950.0,17000.0,32000.0
4471,,0.1466769641881848,,0.299,0.05,5.520015446282277,16531083.96850784,2535436.3198531824,950.0,17000.0,32000.0
4472,,0.0394688815657217,,0.149,0.05,5.359203322348582,23143517.555910975,3639373.736420116,950.0,17000.0,32000.0
4473,,0.1759650324954212,,0.107,0.05,5.563947548743132,23143517.555910975,3525853.517879269,950.0,17000.0,32000.0
4474,,0.0671670218528967,,0.216,0.05,5.400750532779345,16531083.96850784,2582678.9973846525,950.0,17000.0,32000.0
4475,,0.1898401778278042,,0.12,0.05,5.584760266741706,23143517.555910975,3514709.210114179,950.0,17000.0,32000.0
4476,,0.1617378341946693,,0.373,0.05,5.542606751292004,16531083.96850784,2526681.580738955,950.0,17000.0,32000.0
4477,,0.1355163560041107,,0.347,0.05,5.503274534006166,16531083.96850784,2541963.111362656,950.0,17000.0,32000.0
4478,,0.099242572202007,,0.31,0.05,5.44886385830301,16531083.96850784,2563410.2892750353,950.0,17000.0,32000.0
4479,,0.1682416515489019,,0.068,0.05,5.552362477323353,23143517.555910975,3532087.493023604,950.0,17000.0,32000.0
4480,,0.2435607688517007,,0.435,0.05,5.66534115327755,16531083.96850784,2480155.717217716,950.0,17000.0,32000.0
4481,,0.2587820161765686,,0.294,0.05,5.688173024264852,16531083.96850784,2471689.0410180283,950.0,17000.0,32000.0
4482,,0.083789809791044,,0.193,0.05,5.425684714686565,23143517.555910975,3601720.063079671,950.0,17000.0,32000.0
4483,,0.1023400257772583,,0.078,0.05,5.453510038665887,23143517.555910975,3586190.680303855,950.0,17000.0,32000.0
4484,,0.0745939209281969,,0.168,0.05,5.411890881392295,23143517.555910975,3609468.405501862,950.0,17000.0,32000.0
4485,,0.6607934470803828,,0.297,0.05,6.291190170620574,16531083.96850784,2267268.248621313,950.0,17000.0,32000.0
4486,,0.2965563100448483,,0.12,0.05,5.744834465067273,23143517.555910975,3431295.1156585785,950.0,17000.0,32000.0
4487,,0.1438495281889111,,0.317,0.05,5.515774292283367,16531083.96850784,2537086.649561451,950.0,17000.0,32000.0
4488,,0.058577071845837,,0.069,0.05,5.387865607768755,23143517.555910975,3623043.9049569913,950.0,17000.0,32000.0
4489,,0.0921633193116634,,0.141,0.05,5.438244978967495,23143517.555910975,3594693.527741859,950.0,17000.0,32000.0
4490,,0.0292770395547133,,0.389,0.05,5.3439155593320695,16531083.96850784,2605817.1509219054,950.0,17000.0,32000.0
4491,,0.1769834858445172,,0.04,0.05,5.5654752287667755,23143517.555910975,3525033.108724124,950.0,17000.0,32000.0
4492,,0.0747903367530563,,0.207,0.05,5.412185505129584,16531083.96850784,2578073.2568144505,950.0,17000.0,32000.0
4493,,0.1200257470855033,,0.12,0.05,5.480038620628255,23143517.555910975,3571509.2009231197,950.0,17000.0,32000.0
4494,,0.1464466359337201,,0.082,0.05,5.51966995390058,23143517.555910975,3549798.949878544,950.0,17000.0,32000.0
4495,,0.0579118696912943,,0.257,0.05,5.386867804536942,16531083.96850784,2588292.8024226376,950.0,17000.0,32000.0
4496,,0.2698604660932767,,0.724,0.05,5.704790699139915,16531083.96850784,2465563.0146110947,950.0,17000.0,32000.0
4497,,0.1261515417921249,,0.143,0.05,5.489227312688187,23143517.555910975,3566451.9735129583,950.0,17000.0,32000.0
4498,,0.1521063895583935,,0.076,0.05,5.52815958433759,23143517.555910975,3545182.5674478114,950.0,17000.0,32000.0
4499,,0.1650654586909193,,0.07,0.05,5.547598188036379,23143517.555910975,3534657.578438194,950.0,17000.0,32000.0
4500,,0.0543758102535537,,0.065,0.05,5.38156371538033,23143517.555910975,3626621.716575882,950.0,17000.0,32000.0
4501,,0.0964624301811647,,0.273,0.05,5.444693645271747,16531083.96850784,2565069.01311533,950.0,17000.0,32000.0
4502,,0.524794462397923,,0.12,0.05,6.087191693596885,23143517.555910975,3265541.353540728,950.0,17000.0,32000.0
4503,,0.1329011132585562,,0.169,0.05,5.499351669887834,23143517.555910975,3560896.337266573,950.0,17000.0,32000.0
4504,,0.0528445339289957,,0.213,0.05,5.379266800893493,16531083.96850784,2591376.796811894,950.0,17000.0,32000.0
4505,,0.0167308238444324,,0.269,0.05,5.325096235766648,16531083.96850784,2613570.347756796,950.0,17000.0,32000.0
4506,,0.0102319698837438,,0.277,0.05,5.315347954825616,16531083.96850784,2617604.6176325544,950.0,17000.0,32000.0
4507,,0.0839603851753424,,0.325,0.05,5.425940577763013,16531083.96850784,2572554.7518621176,950.0,17000.0,32000.0
4508,,0.2725438828681476,,0.159,0.05,5.708815824302222,23143517.555910975,3449717.232074725,950.0,17000.0,32000.0
4509,,0.138567212927033,,0.316,0.05,5.5078508193905495,16531083.96850784,2540175.616695521,950.0,17000.0,32000.0
4510,,0.2499590548968323,,0.412,0.05,5.6749385823452485,16531083.96850784,2476589.6741329446,950.0,17000.0,32000.0
4511,,0.2091904687809819,,0.265,0.05,5.613785703171473,16531083.96850784,2499488.9024875388,950.0,17000.0,32000.0
4512,,0.0828353600244303,,0.24,0.05,5.424253040036645,16531083.96850784,2573230.516526096,950.0,17000.0,32000.0
4513,,0.1510527841266846,,0.12,0.05,5.526579176190027,23143517.555910975,3546041.0317769707,950.0,17000.0,32000.0
4514,,0.1528054540271763,,0.279,0.05,5.529208181040764,16531083.96850784,2531866.5771004353,950.0,17000.0,32000.0
4515,,0.0126798040950358,,0.35,0.05,5.319019706142553,16531083.96850784,2616083.6232934054,950.0,17000.0,32000.0
4516,,0.1749687163833473,,0.959,0.05,5.5624530745750205,16531083.96850784,2519040.3315117615,950.0,17000.0,32000.0
4517,,0.0993704322171176,,0.288,0.05,5.449055648325676,16531083.96850784,2563334.0553976595,950.0,17000.0,32000.0
4518,,0.0594236205382825,,0.338,0.05,5.389135430807424,16531083.96850784,2587374.1678408487,950.0,17000.0,32000.0
4519,,0.2194467517710993,,0.321,0.05,5.629170127656649,16531083.96850784,2493688.2973542614,950.0,17000.0,32000.0
4520,,0.0850476771755108,,0.075,0.05,5.427571515763266,23143517.555910975,3600662.7851829836,950.0,17000.0,32000.0
4521,,0.2061438259708818,,0.06,0.05,5.609215738956323,23143517.555910975,3501704.055368848,950.0,17000.0,32000.0
4522,,0.1361272753933154,,0.05,0.05,5.504190913089973,23143517.555910975,3558246.9618678656,950.0,17000.0,32000.0
4523,,0.1332412599681076,,0.1,0.05,5.499861889952161,23143517.555910975,3560616.817364609,950.0,17000.0,32000.0
4524,,0.2017189328261541,,0.078,0.05,5.602578399239231,23143517.555910975,3505224.195229191,950.0,17000.0,32000.0
4525,,0.117651705781397,,0.202,0.05,5.476477558672095,16531083.96850784,2552480.6993845725,950.0,17000.0,32000.0
4526,,0.2117335647560369,,0.377,0.05,5.617600347134055,16531083.96850784,2498048.0992127466,950.0,17000.0,32000.0
4527,,0.1373193268691163,,0.292,0.05,5.505978990303674,16531083.96850784,2540906.448229436,950.0,17000.0,32000.0
4528,,0.0571860892782589,,0.214,0.05,5.385779133917389,16531083.96850784,2588734.063899069,950.0,17000.0,32000.0
4529,,0.1008046810663022,,0.086,0.05,5.451207021599453,23143517.555910975,3587470.9148882627,950.0,17000.0,32000.0
4530,,0.0405839425262871,,0.988,0.05,5.360875913789431,16531083.96850784,2598869.1168571473,950.0,17000.0,32000.0
4531,,0.0382935885942357,,0.141,0.05,5.357440382891354,23143517.555910975,3640382.9469157113,950.0,17000.0,32000.0
4532,,0.2439724969180279,,0.272,0.05,5.665958745377042,16531083.96850784,2479925.9341309955,950.0,17000.0,32000.0
4533,,0.1757853298105704,,0.064,0.05,5.563677994715856,23143517.555910975,3525998.315965966,950.0,17000.0,32000.0
4534,,0.158515192971552,,0.195,0.05,5.537772789457327,23143517.555910975,3539969.696290412,950.0,17000.0,32000.0
4535,,0.0836688984256245,,0.54,0.05,5.425503347638436,16531083.96850784,2572729.8040523943,950.0,17000.0,32000.0
4536,,0.0333908821282478,,0.236,0.05,5.350086323192372,16531083.96850784,2603284.9204161977,950.0,17000.0,32000.0
4537,,0.153414601192309,,0.165,0.05,5.530121901788464,23143517.555910975,3544117.2314979983,950.0,17000.0,32000.0
4538,,0.0705626102794714,,0.12,0.05,5.405843915419207,23143517.555910975,3612875.6587720313,950.0,17000.0,32000.0
4539,,0.1718526062074608,,0.087,0.05,5.557778909311191,23143517.555910975,3529170.146777928,950.0,17000.0,32000.0
4540,,0.0207542167363902,,0.338,0.05,5.331131325104585,16531083.96850784,2611078.987251107,950.0,17000.0,32000.0
4541,,0.0520071842049606,,0.216,0.05,5.378010776307441,16531083.96850784,2591887.1178324562,950.0,17000.0,32000.0
4542,,0.0974489827519874,,0.057,0.05,5.446173474127981,23143517.555910975,3590272.2210003445,950.0,17000.0,32000.0
4543,,0.2501621938212022,,0.12,0.05,5.675243290731803,23143517.555910975,3467067.273494651,950.0,17000.0,32000.0
4544,,0.1265733398896806,,0.16,0.05,5.489860009834521,23143517.555910975,3566104.2797286916,950.0,17000.0,32000.0
4545,,0.0629024211184831,,0.241,0.05,5.394353631677724,16531083.96850784,2585262.705304974,950.0,17000.0,32000.0
4546,,0.0678896503403265,,0.039,0.05,5.40183447551049,23143517.555910975,3615138.386417822,950.0,17000.0,32000.0
4547,,0.0646645410227675,,0.179,0.05,5.396996811534151,23143517.555910975,3617872.298166835,950.0,17000.0,32000.0
4548,,0.1539423030592604,,0.12,0.05,5.53091345458889,23143517.555910975,3543687.68118484,950.0,17000.0,32000.0
4549,,0.2217437732443947,,0.076,0.05,5.632615659866592,23143517.555910975,3489350.0155527606,950.0,17000.0,32000.0
4550,,0.2645655597410795,,0.064,0.05,5.696848339611619,23143517.555910975,3455881.9884001096,950.0,17000.0,32000.0
4551,,0.1554465293884437,,0.12,0.05,5.533169794082665,23143517.555910975,3542463.809355287,950.0,17000.0,32000.0
4552,,0.1395020775917871,,0.166,0.05,5.50925311638768,23143517.555910975,3555479.7366298307,950.0,17000.0,32000.0
4553,,0.1176816351197254,,0.07,0.05,5.476522452679588,23143517.555910975,3573448.208511283,950.0,17000.0,32000.0
4554,,0.1987106681554329,,0.364,0.05,5.598066002233149,16531083.96850784,2505443.862324628,950.0,17000.0,32000.0
4555,,0.1452719442669906,,0.282,0.05,5.517907916400485,16531083.96850784,2536256.139322252,950.0,17000.0,32000.0
4556,,0.0440954475852551,,0.188,0.05,5.366143171377883,23143517.555910975,3635406.3885908197,950.0,17000.0,32000.0
4557,,0.3625779956946116,,0.29,0.05,5.843866993541917,16531083.96850784,2415459.5616932763,950.0,17000.0,32000.0
4558,,0.1074288531449762,,0.167,0.05,5.461143279717464,23143517.555910975,3581953.928890895,950.0,17000.0,32000.0
4559,,0.0569639101601648,,0.199,0.05,5.385445865240247,23143517.555910975,3624416.8448588387,950.0,17000.0,32000.0
4560,,0.1581928979859455,,0.089,0.05,5.537289346978918,23143517.555910975,3540231.4824272394,950.0,17000.0,32000.0
4561,,0.1413485098493572,,0.05,0.05,5.512022764774036,23143517.555910975,3553967.5446318933,950.0,17000.0,32000.0
4562,,0.1620062599243589,,0.31,0.05,5.543009389886538,16531083.96850784,2526526.0957839624,950.0,17000.0,32000.0
4563,,0.203092271251924,,0.274,0.05,5.604638406877886,16531083.96850784,2502950.646214459,950.0,17000.0,32000.0
4564,,0.1257040989889383,,0.271,0.05,5.488556148483407,16531083.96850784,2547729.200489651,950.0,17000.0,32000.0
4565,,0.2131315921768435,,0.262,0.05,5.619697388265265,16531083.96850784,2497256.747387348,950.0,17000.0,32000.0
4566,,0.2011906236419108,,0.059,0.05,5.601785935462866,23143517.555910975,3505644.9545858125,950.0,17000.0,32000.0
4567,,0.0624565466816355,,0.183,0.05,5.393684820022453,23143517.555910975,3619746.391538534,950.0,17000.0,32000.0
4568,,0.061198472788102,,0.381,0.05,5.3917977091821525,16531083.96850784,2586296.4881945606,950.0,17000.0,32000.0
4569,,0.1096634069531723,,0.952,0.05,5.464495110429758,16531083.96850784,2557211.922372211,950.0,17000.0,32000.0
4570,,0.1641461565176347,,0.102,0.05,5.546219234776452,23143517.555910975,3535402.149833637,950.0,17000.0,32000.0
4571,,0.1577103025112119,,0.271,0.05,5.536565453766817,16531083.96850784,2529016.8186079273,950.0,17000.0,32000.0
4572,,0.0627239949863902,,0.178,0.05,5.394085992479585,23143517.555910975,3619519.2844030033,950.0,17000.0,32000.0
4573,,0.0987903396005916,,0.143,0.05,5.448185509400887,23143517.555910975,3589151.943933648,950.0,17000.0,32000.0
4574,,0.0473381561114531,,0.12,0.05,5.3710072341671795,23143517.555910975,3632630.8706407086,950.0,17000.0,32000.0
4575,,0.1227496306361124,,0.191,0.05,5.484124445954168,23143517.555910975,3569258.694649452,950.0,17000.0,32000.0
4576,,0.2891358329853576,,0.224,0.05,5.733703749478036,16531083.96850784,2454976.426574936,950.0,17000.0,32000.0
4577,,0.2410515858070391,,0.035,0.05,5.661577378710558,23143517.555910975,3474179.7985976,950.0,17000.0,32000.0
4578,,0.1523002911732634,,0.303,0.05,5.528450436759895,16531083.96850784,2532160.4458273724,950.0,17000.0,32000.0
4579,,0.1048858288892212,,0.12,0.05,5.457328743333831,23143517.555910975,3584069.8957448914,950.0,17000.0,32000.0
4580,,0.3569782638323399,,0.12,0.05,5.83546739574851,23143517.555910975,3385798.8365661236,950.0,17000.0,32000.0
4581,,0.1486270845746772,,0.059,0.05,5.522940626862016,23143517.555910975,3548019.042301877,950.0,17000.0,32000.0
4582,,0.1922802755709136,,0.053,0.05,5.588420413356371,23143517.555910975,3512756.64027045,950.0,17000.0,32000.0
4583,,0.2010520537831904,,0.091,0.05,5.601578080674786,23143517.555910975,3505755.3319956097,950.0,17000.0,32000.0
4584,,0.2408582221202842,,0.112,0.05,5.661287333180426,23143517.555910975,3474331.0712076914,950.0,17000.0,32000.0
4585,,0.0773502533359782,,0.274,0.05,5.416025380003967,16531083.96850784,2576530.326707906,950.0,17000.0,32000.0
4586,,0.5088323873656134,,0.12,0.05,6.06324858104842,23143517.555910975,3276610.9376368164,950.0,17000.0,32000.0
4587,,0.0977378040760318,,0.162,0.05,5.446606706114047,23143517.555910975,3590030.9435600215,950.0,17000.0,32000.0
4588,,0.1860169709580662,,0.12,0.05,5.579025456437099,23143517.555910975,3517772.9147204803,950.0,17000.0,32000.0
4589,,0.1801872349725245,,0.12,0.05,5.570280852458787,23143517.555910975,3522454.834978631,950.0,17000.0,32000.0
4590,,0.2371224332820768,,0.129,0.05,5.655683649923115,23143517.555910975,3477256.247925534,950.0,17000.0,32000.0
4591,,0.1668497220152906,,0.082,0.05,5.550274583022936,23143517.555910975,3533213.34282605,950.0,17000.0,32000.0
4592,,0.1085568194640646,,0.168,0.05,5.462835229196097,23143517.555910975,3581016.184871816,950.0,17000.0,32000.0
4593,,0.142301913012284,,0.209,0.05,5.513452869518426,16531083.96850784,2537990.878212967,950.0,17000.0,32000.0
4594,,0.0995073105718135,,0.398,0.05,5.44926096585772,16531083.96850784,2563252.4495478044,950.0,17000.0,32000.0
4595,,0.5199972089792839,,0.12,0.05,6.079995813468925,23143517.555910975,3268860.344787625,950.0,17000.0,32000.0
4596,,0.1205031705754191,,0.075,0.05,5.480754755863129,23143517.555910975,3571114.5426345705,950.0,17000.0,32000.0
4597,,0.1052054850883554,,0.18,0.05,5.457808227632533,23143517.555910975,3583803.782974136,950.0,17000.0,32000.0
4598,,0.1744660437519207,,0.087,0.05,5.561699065627881,23143517.555910975,3527061.714418383,950.0,17000.0,32000.0
4599,,0.0976796170661528,,0.19,0.05,5.446519425599229,23143517.555910975,3590079.549595043,950.0,17000.0,32000.0
4600,,0.098255609734109,,0.12,0.05,5.4473834146011635,23143517.555910975,3589598.456871459,950.0,17000.0,32000.0
4601,,0.1647945653092995,,0.309,0.05,5.5471918479639495,16531083.96850784,2524912.1077227467,950.0,17000.0,32000.0
4602,,0.23806322898672,,0.05,0.05,5.657094843480079,23143517.555910975,3476519.127345407,950.0,17000.0,32000.0
4603,,0.1289319175750795,,0.12,0.05,5.493397876362619,23143517.555910975,3564161.3214798393,950.0,17000.0,32000.0
4604,,0.1540580264241727,,0.456,0.05,5.531087039636259,16531083.96850784,2531138.211477353,950.0,17000.0,32000.0
4605,,0.1023847617282484,,0.327,0.05,5.453577142592373,16531083.96850784,2561538.1366414377,950.0,17000.0,32000.0
4606,,0.019990555579699,,0.224,0.05,5.329985833369548,16531083.96850784,2611551.495322714,950.0,17000.0,32000.0
4607,,0.2187560908662969,,0.21,0.05,5.628134136299445,16531083.96850784,2494078.066099204,950.0,17000.0,32000.0
4608,,0.1063956404557977,,0.053,0.05,5.459593460683696,23143517.555910975,3582813.329782122,950.0,17000.0,32000.0
4609,,0.035517709314358,,0.12,0.05,5.353276563971537,23143517.555910975,3642768.78597641,950.0,17000.0,32000.0
4610,,0.1926208717367347,,0.278,0.05,5.588931307605102,16531083.96850784,2508917.333745348,950.0,17000.0,32000.0
4611,,0.1374253752577219,,0.228,0.05,5.506138062886583,16531083.96850784,2540844.3240402867,950.0,17000.0,32000.0
4612,,0.3005535285051596,,0.284,0.05,5.7508302927577395,16531083.96850784,2448748.2652678015,950.0,17000.0,32000.0
4613,,0.2121187053884414,,0.253,0.05,5.618178058082662,16531083.96850784,2497830.0407494665,950.0,17000.0,32000.0
4614,,0.1640794567932458,,0.248,0.05,5.546119185189869,16531083.96850784,2525325.8458703663,950.0,17000.0,32000.0
4615,,0.1801292169132479,,0.076,0.05,5.570193825369872,23143517.555910975,3522501.4925047667,950.0,17000.0,32000.0
4616,,0.0715000809211551,,0.049,0.05,5.4072501213817326,23143517.555910975,3612082.7371290512,950.0,17000.0,32000.0
4617,,0.293568090089275,,0.124,0.05,5.740352135133913,23143517.555910975,3433576.9247538247,950.0,17000.0,32000.0
4618,,0.029614866303344,,0.161,0.05,5.344422299455016,23143517.555910975,3647852.627637822,950.0,17000.0,32000.0
4619,,0.219851288997878,,0.401,0.05,5.629776933496817,16531083.96850784,2493460.056700379,950.0,17000.0,32000.0
4620,,0.2121232814971072,,0.234,0.05,5.618184922245661,16531083.96850784,2497827.4500825773,950.0,17000.0,32000.0
4621,,0.1449708189784974,,0.105,0.05,5.517456228467746,23143517.555910975,3551004.6779941344,950.0,17000.0,32000.0
4622,,0.0789761224568214,,0.12,0.05,5.418464183685232,23143517.555910975,3605771.862798317,950.0,17000.0,32000.0
4623,,0.2023972765405324,,0.078,0.05,5.603595914810798,23143517.555910975,3504684.092496303,950.0,17000.0,32000.0
4624,,0.238136862041619,,0.12,0.05,5.657205293062428,23143517.555910975,3476461.448474359,950.0,17000.0,32000.0
4625,,0.0827711077945556,,0.553,0.05,5.424156661691833,16531083.96850784,2573269.121390682,950.0,17000.0,32000.0
4626,,0.0589611611036156,,0.159,0.05,5.3884417416554236,23143517.555910975,3622717.16512732,950.0,17000.0,32000.0
4627,,0.1183802746945502,,0.224,0.05,5.477570412041825,16531083.96850784,2552050.061513264,950.0,17000.0,32000.0
4628,,0.2051390685341431,,0.143,0.05,5.607708602801215,23143517.555910975,3502502.7505147113,950.0,17000.0,32000.0
4629,,0.1281237300653257,,0.136,0.05,5.492185595097989,23143517.555910975,3564826.8548246366,950.0,17000.0,32000.0
4630,,0.1240720991278421,,0.311,0.05,5.486108148691763,16531083.96850784,2548690.769493588,950.0,17000.0,32000.0
4631,,0.1725229629125338,,0.12,0.05,5.558784444368801,23143517.555910975,3528629.0854979064,950.0,17000.0,32000.0
4632,,0.1606633211029904,,0.068,0.05,5.540994981654485,23143517.555910975,3538225.854143223,950.0,17000.0,32000.0
4633,,0.0310519620415861,,0.229,0.05,5.346577943062379,16531083.96850784,2604724.012974335,950.0,17000.0,32000.0
